1e-06	2.28354e-57
1.1e-06	5.9229e-57
1.21e-06	1.53625e-56
1.331e-06	3.98463e-56
1.4641e-06	1.03351e-55
1.61051e-06	2.68066e-55
1.77156e-06	6.95295e-55
1.94872e-06	1.80342e-54
2.14359e-06	4.6776e-54
2.35795e-06	1.21325e-53
2.59374e-06	3.14685e-53
2.85312e-06	8.16212e-53
3.13843e-06	2.11704e-52
3.45227e-06	5.49107e-52
3.7975e-06	1.42424e-51
4.17725e-06	3.69412e-51
4.59497e-06	9.58159e-51
5.05447e-06	2.48522e-50
5.55992e-06	6.44601e-50
6.11591e-06	1.67193e-49
6.7275e-06	4.33655e-49
7.40025e-06	1.12479e-48
8.14027e-06	2.91742e-48
8.9543e-06	7.56703e-48
9.84973e-06	1.96269e-47
1.08347e-05	5.09072e-47
1.19182e-05	1.3204e-46
1.311e-05	3.42478e-46
1.4421e-05	8.883e-46
1.58631e-05	2.30402e-45
1.74494e-05	5.97604e-45
1.91943e-05	1.55003e-44
2.11138e-05	4.02038e-44
2.32252e-05	1.04278e-43
2.55477e-05	2.70471e-43
2.81024e-05	7.01532e-43
3.09127e-05	1.81959e-42
3.40039e-05	4.71956e-42
3.74043e-05	1.22413e-41
4.11448e-05	3.17508e-41
4.52593e-05	8.23535e-41
4.97852e-05	2.13604e-40
5.47637e-05	5.54033e-40
6.02401e-05	1.43702e-39
6.62641e-05	3.72726e-39
7.28905e-05	9.66754e-39
8.01795e-05	2.50751e-38
8.81975e-05	6.50384e-38
9.70172e-05	1.68693e-37
0.000106719	2.68972e-37
0.000117391	3.81084e-37
0.00012913	5.4662e-37
0.000142043	7.64412e-37
0.000156247	1.07678e-36
0.000171872	1.49447e-36
0.000189059	2.07107e-36
0.000207965	2.78955e-36
0.000228762	3.60913e-36
0.000251638	4.52177e-36
0.000276801	5.10658e-36
0.000304482	5.41897e-36
0.00033493	4.54931e-36
0.000368423	2.61292e-36
0.000405265	1.07174e-36
0.000445792	8.59835e-37
0.000490371	8.71515e-37
0.000539408	9.50889e-37
0.000593349	1.07863e-36
0.000652683	1.28911e-36
0.000717952	1.52447e-36
0.000789747	1.87592e-36
0.000868722	2.39056e-36
0.000955594	2.98147e-36
0.00105115	3.83758e-36
0.00115627	4.9744e-36
0.0012719	6.51177e-36
0.00139908	8.58991e-36
0.00153899	1.11226e-35
0.00169289	1.47505e-35
0.00186218	1.96001e-35
0.0020484	2.61094e-35
0.00225324	3.47118e-35
0.00247856	4.73869e-35
0.00272642	6.185e-35
0.00299906	8.18809e-35
0.00329897	1.06881e-34
0.00362887	1.4344e-34
0.00399175	1.92036e-34
0.00439093	2.53883e-34
0.00483002	3.27531e-34
0.00531302	4.3588e-34
0.00584432	5.82026e-34
0.00642876	7.8484e-34
0.00707163	9.86712e-34
0.0077788	1.26901e-33
0.00855668	1.6746e-33
0.00941234	2.16926e-33
0.0103536	2.93826e-33
0.0113889	3.74711e-33
0.0125278	5.07246e-33
0.0137806	7.18209e-33
0.0151587	1.03236e-32
0.0166745	1.5656e-32
0.018342	2.46089e-32
0.0201762	4.02002e-32
0.0221938	6.73453e-32
0.0244132	1.15783e-31
0.0268545	2.01806e-31
0.02954	3.54564e-31
0.032494	6.25869e-31
0.0357434	1.10722e-30
0.0393177	1.96034e-30
0.0432495	3.47277e-30
0.0475744	6.15222e-30
0.0523319	1.0899e-29
0.057565	1.93083e-29
0.0633215	3.42059e-29
0.0696537	6.05978e-29
0.0766191	1.07353e-28
0.084281	1.90182e-28
0.0927091	3.36919e-28
0.10198	5.96873e-28
0.112178	1.0574e-27
0.123396	1.87324e-27
0.135735	3.31857e-27
0.149309	5.87905e-27
0.16424	1.04151e-26
0.180664	1.8451e-26
0.19873	3.26871e-26
0.218603	5.79073e-26
0.240463	1.02586e-25
0.26451	1.81738e-25
0.290961	3.21961e-25
0.320057	5.70376e-25
0.352063	1.01046e-24
0.387269	1.7901e-24
0.425996	3.17128e-24
0.468595	5.61815e-24
0.515455	9.95297e-24
0.567	1.76324e-23
0.6237	3.12373e-23
0.68607	5.53394e-23
0.754677	9.80387e-23
0.830145	1.73685e-22
0.91316	3.077e-22
1.00448	5.45124e-22
1.10492	9.65752e-22
1.21542	1.71096e-21
1.33696	3.03121e-21
1.47065	5.37029e-21
1.61772	9.51446e-21
1.77949	1.68569e-20
1.95744	2.98661e-20
2.15318	5.29161e-20
2.3685	9.37583e-20
2.60535	1.66129e-19
2.86589	2.94372e-19
3.15247	5.21638e-19
3.46772	9.24412e-19
3.81449	1.63829e-18
4.19594	2.90371e-18
4.61554	5.14705e-18
5.07709	9.12465e-18
5.5848	1.61784e-17
6.14328	2.86903e-17
6.75761	5.08892e-17
7.43337	9.02877e-17
8.17671	1.60239e-16
8.99438	2.84495e-16
9.89382	5.05338e-16
10.8832	8.98117e-16
11.9715	1.59728e-15
13.1687	2.84307e-15
14.4855	5.06562e-15
15.9341	9.03674e-15
17.5275	1.61451e-14
19.2802	2.88979e-14
21.2083	5.18398e-14
23.3291	9.32515e-14
25.662	1.68313e-13
28.2282	3.0507e-13
31.051	5.55824e-13
34.1561	1.01929e-12
37.5717	1.88453e-12
41.3289	3.52065e-12
45.4618	6.6656e-12
50.008	1.28418e-11
55.0088	2.53218e-11
60.5097	5.15401e-11
66.5606	1.09725e-10
73.2167	2.49696e-10
80.5384	6.30974e-10
88.5922	1.88885e-09
97.4514	6.64967e-09
107.197	9.46816e-09
117.916	1.05376e-08
129.708	1.17619e-08
142.679	1.27019e-08
156.947	1.40925e-08
172.641	1.47971e-08
189.905	1.57765e-08
208.896	1.60604e-08
229.785	1.40638e-08
252.764	1.1194e-08
278.04	4.85444e-09
305.844	8.93255e-10
336.429	4.92899e-10
370.072	3.12284e-10
407.079	2.55512e-10
447.787	1.82951e-10
492.565	1.68221e-10
541.822	1.62884e-10
596.004	1.17235e-10
655.605	1.25506e-10
721.165	8.12974e-11
793.281	9.01611e-11
872.61	1.08139e-10
959.871	5.8408e-11
1055.86	8.28142e-11
1161.44	3.10559e-11
1277.59	4.20895e-11
1405.35	8.61052e-11
1545.88	1.81254e-11
1700.47	3.17092e-11
1870.52	1.59921e-10
2057.57	9.96059e-12
2263.32	2.82394e-11
2489.66	3.31309e-12
2738.62	5.00553e-12
3012.49	5.8495e-11
3313.73	1.09795e-12
3645.11	2.47051e-12
4009.62	2.37609e-13
4410.58	2.81949e-13
4851.64	1.96671e-12
5336.8	3.72144e-14
5870.48	5.57113e-14
6457.53	6.81942e-15
7103.28	3.70005e-15
7813.61	1.66877e-14
8594.97	2.6859e-16
9454.47	2.1396e-16
