1e-06	-nan
1.5e-06	1.80995e-06
2.25e-06	1.20663e-06
3.375e-06	8.0442e-07
5.0625e-06	5.3628e-07
7.59375e-06	3.5752e-07
1.13906e-05	2.38347e-07
1.70859e-05	1.58898e-07
2.56289e-05	1.05932e-07
3.84434e-05	7.06213e-08
5.7665e-05	4.70808e-08
8.64976e-05	3.13872e-08
0.000129746	2.09248e-08
0.00019462	1.39499e-08
0.000291929	9.29992e-09
0.000437894	6.19995e-09
0.000656841	4.1333e-09
0.000985261	2.75553e-09
0.00147789	1.83702e-09
0.00221684	1.22468e-09
0.00332526	8.16454e-10
0.00498789	5.44302e-10
0.00748183	3.62868e-10
0.0112227	2.41912e-10
0.0168341	1.61275e-10
0.0252512	1.07517e-10
0.0378768	7.16777e-11
0.0568151	4.77852e-11
0.0852227	3.18569e-11
0.127834	2.1238e-11
0.191751	1.41588e-11
0.287627	9.43937e-12
0.43144	6.2932e-12
0.64716	4.19589e-12
0.97074	-nan
1.45611	-nan
2.18416	-nan
3.27625	-nan
4.91437	-nan
7.37155	-nan
11.0573	-nan
16.586	-nan
24.879	-nan
37.3185	-nan
55.9777	-nan
83.9666	-nan
125.95	-nan
188.925	-nan
283.387	-nan
