1e-06	-nan
1.5e-06	2.61012e-07
2.25e-06	1.74008e-07
3.375e-06	1.16005e-07
5.0625e-06	7.7337e-08
7.59375e-06	5.1558e-08
1.13906e-05	3.4372e-08
1.70859e-05	2.29147e-08
2.56289e-05	1.52764e-08
3.84434e-05	1.01843e-08
5.7665e-05	6.78953e-09
8.64976e-05	4.52635e-09
0.000129746	3.01757e-09
0.00019462	2.01171e-09
0.000291929	1.34114e-09
0.000437894	8.94094e-10
0.000656841	5.96063e-10
0.000985261	3.97375e-10
0.00147789	2.64917e-10
0.00221684	1.76611e-10
0.00332526	1.17741e-10
0.00498789	7.84939e-11
0.00748183	5.23292e-11
0.0112227	3.48862e-11
0.0168341	2.32574e-11
0.0252512	1.5505e-11
0.0378768	1.03366e-11
0.0568151	6.8911e-12
0.0852227	4.59408e-12
0.127834	3.06273e-12
0.191751	2.04184e-12
0.287627	1.36125e-12
0.43144	9.07542e-13
0.64716	6.05089e-13
0.97074	-nan
1.45611	-nan
2.18416	-nan
3.27625	-nan
4.91437	-nan
7.37155	-nan
11.0573	-nan
16.586	-nan
24.879	-nan
37.3185	-nan
55.9777	-nan
83.9666	-nan
125.95	-nan
188.925	-nan
283.387	-nan
