10	2.16602e-20
11	3.17284e-20
12.1	4.64815e-20
13.31	6.81031e-20
14.641	9.97977e-20
16.1051	1.4627e-19
17.7156	2.1443e-19
19.4872	3.14438e-19
21.4359	4.61241e-19
23.5795	6.76853e-19
25.9374	9.93738e-19
28.5312	1.45984e-18
31.3843	2.14609e-18
34.5227	3.15768e-18
37.975	4.651e-18
41.7725	6.85936e-18
45.9497	1.01321e-17
50.5447	1.49951e-17
55.5992	2.2244e-17
61.1591	3.3092e-17
67.275	4.94043e-17
74.0025	7.40793e-17
81.4027	1.11679e-16
89.543	1.695e-16
98.4973	2.59437e-16
108.347	4.01359e-16
119.182	6.29462e-16
131.1	1.00486e-15
144.21	1.64217e-15
158.631	2.77014e-15
174.494	4.88474e-15
191.943	9.19157e-15
211.138	1.91517e-14
232.252	4.77222e-14
255.477	1.75212e-13
281.024	2.96128e-12
309.127	1.19183e-12
340.039	2.16129e-13
374.043	9.93895e-14
411.448	6.20095e-14
452.593	4.50167e-14
497.852	3.5741e-14
547.637	3.00797e-14
602.401	2.63577e-14
662.641	2.37793e-14
728.905	2.19236e-14
801.795	2.05492e-14
881.975	1.95085e-14
970.172	1.87069e-14
1067.19	1.80812e-14
1173.91	1.75874e-14
1291.3	1.71945e-14
1420.43	1.68795e-14
1562.47	1.66257e-14
1718.72	1.64203e-14
1890.59	1.62533e-14
2079.65	1.61172e-14
2287.62	1.6006e-14
2516.38	1.59149e-14
2768.01	1.58402e-14
3044.82	1.57788e-14
3349.3	1.57282e-14
3684.23	1.56866e-14
4052.65	1.56522e-14
4457.92	1.56238e-14
4903.71	1.56002e-14
5394.08	1.55807e-14
5933.49	1.55643e-14
6526.83	1.55507e-14
7179.52	1.55391e-14
7897.47	1.55293e-14
8687.22	1.55208e-14
9555.94	1.55133e-14
10511.5	1.55066e-14
11562.7	1.55004e-14
12719	1.54945e-14
13990.8	1.54887e-14
15389.9	1.54827e-14
16928.9	1.54763e-14
18621.8	1.54694e-14
20484	1.54616e-14
22532.4	1.54527e-14
24785.6	1.54423e-14
27264.2	1.54301e-14
29990.6	1.54156e-14
32989.7	1.53983e-14
36288.7	1.53776e-14
39917.5	1.53527e-14
43909.3	1.53228e-14
48300.2	1.52866e-14
53130.2	1.52431e-14
58443.2	1.51905e-14
64287.6	1.5127e-14
70716.3	1.50503e-14
77788	1.49577e-14
85566.8	1.4846e-14
94123.4	1.47113e-14
103536	1.45488e-14
113889	1.4353e-14
125278	1.41173e-14
137806	1.38338e-14
151587	1.34934e-14
166745	1.30854e-14
183420	1.25973e-14
201762	1.2015e-14
221938	1.13228e-14
244132	1.05038e-14
268545	9.54055e-15
295400	8.41714e-15
324940	7.1221e-15
357434	5.65476e-15
393177	4.03729e-15
432495	2.34058e-15
475744	7.53388e-16
523319	-nan
575650	-nan
633215	-nan
696537	-nan
766191	-nan
842810	-nan
927091	-nan
1.0198e+06	-nan
1.12178e+06	-nan
1.23396e+06	-nan
1.35735e+06	-nan
1.49309e+06	-nan
1.6424e+06	-nan
1.80664e+06	-nan
1.9873e+06	-nan
2.18603e+06	-nan
2.40463e+06	-nan
2.6451e+06	-nan
2.90961e+06	-nan
3.20057e+06	-nan
3.52063e+06	-nan
3.87269e+06	-nan
4.25996e+06	-nan
4.68595e+06	-nan
5.15455e+06	-nan
