0.139958E+01 0.100602E+35
0.140281E+01 0.101156E+35
0.140604E+01 0.101714E+35
0.140928E+01 0.997232E+34
0.141253E+01 0.100153E+35
0.141579E+01 0.100587E+35
0.141905E+01 0.101023E+35
0.142232E+01 0.101462E+35
0.142560E+01 0.101904E+35
0.142889E+01 0.102350E+35
0.143218E+01 0.102798E+35
0.143548E+01 0.103250E+35
0.143879E+01 0.103706E+35
0.144211E+01 0.104166E+35
0.144543E+01 0.104630E+35
0.144877E+01 0.105098E+35
0.145211E+01 0.105571E+35
0.145545E+01 0.106049E+35
0.145881E+01 0.106532E+35
0.146217E+01 0.107021E+35
0.146554E+01 0.107514E+35
0.146892E+01 0.108014E+35
0.147231E+01 0.108520E+35
0.147570E+01 0.109033E+35
0.147910E+01 0.109552E+35
0.148251E+01 0.110078E+35
0.148593E+01 0.110611E+35
0.148936E+01 0.111152E+35
0.149279E+01 0.111700E+35
0.149623E+01 0.112256E+35
0.149968E+01 0.112819E+35
0.150314E+01 0.113391E+35
0.150660E+01 0.113971E+35
0.151008E+01 0.114559E+35
0.151356E+01 0.115156E+35
0.151705E+01 0.115761E+35
0.152054E+01 0.116374E+35
0.152405E+01 0.116996E+35
0.152756E+01 0.117626E+35
0.153108E+01 0.118264E+35
0.153461E+01 0.118911E+35
0.153815E+01 0.119566E+35
0.154170E+01 0.120228E+35
0.154525E+01 0.120899E+35
0.154881E+01 0.121578E+35
0.155238E+01 0.122265E+35
0.155596E+01 0.122959E+35
0.155955E+01 0.123661E+35
0.156314E+01 0.124370E+35
0.156675E+01 0.125086E+35
0.157036E+01 0.125810E+35
0.157398E+01 0.126540E+35
0.157761E+01 0.127277E+35
0.158124E+01 0.128021E+35
0.158489E+01 0.128772E+35
0.158854E+01 0.129528E+35
0.159220E+01 0.130291E+35
0.159587E+01 0.131060E+35
0.159955E+01 0.131835E+35
0.160324E+01 0.132615E+35
0.160694E+01 0.133401E+35
0.161064E+01 0.134192E+35
0.161435E+01 0.134989E+35
0.161808E+01 0.135790E+35
0.162181E+01 0.136595E+35
0.162554E+01 0.132366E+35
0.162929E+01 0.132964E+35
0.163305E+01 0.133568E+35
0.163681E+01 0.134177E+35
0.164058E+01 0.134792E+35
0.164437E+01 0.135414E+35
0.164816E+01 0.136042E+35
0.165196E+01 0.136677E+35
0.165576E+01 0.137320E+35
0.165958E+01 0.137970E+35
0.166341E+01 0.138629E+35
0.166724E+01 0.139296E+35
0.167109E+01 0.139973E+35
0.167494E+01 0.140658E+35
0.167880E+01 0.141354E+35
0.168267E+01 0.142060E+35
0.168655E+01 0.142776E+35
0.169044E+01 0.143504E+35
0.169433E+01 0.144243E+35
0.169824E+01 0.144992E+35
0.170215E+01 0.145755E+35
0.170608E+01 0.146530E+35
0.171001E+01 0.147316E+35
0.171395E+01 0.148116E+35
0.171790E+01 0.148928E+35
0.172186E+01 0.149754E+35
0.172583E+01 0.150592E+35
0.172981E+01 0.151444E+35
0.173380E+01 0.152308E+35
0.173780E+01 0.153185E+35
0.174180E+01 0.154075E+35
0.174582E+01 0.154978E+35
0.174984E+01 0.155893E+35
0.175388E+01 0.156821E+35
0.175792E+01 0.157760E+35
0.176197E+01 0.158711E+35
0.176603E+01 0.159672E+35
0.177010E+01 0.160645E+35
0.177418E+01 0.161629E+35
0.177827E+01 0.162623E+35
0.178237E+01 0.163626E+35
0.178648E+01 0.164640E+35
0.179060E+01 0.165663E+35
0.179473E+01 0.166694E+35
0.179887E+01 0.167735E+35
0.180301E+01 0.168784E+35
0.180717E+01 0.169841E+35
0.181134E+01 0.170906E+35
0.181551E+01 0.171978E+35
0.181970E+01 0.173058E+35
0.182389E+01 0.174144E+35
0.182810E+01 0.175236E+35
0.183231E+01 0.176335E+35
0.183653E+01 0.177439E+35
0.184077E+01 0.178549E+35
0.184501E+01 0.179662E+35
0.184926E+01 0.180780E+35
0.185353E+01 0.181901E+35
0.185780E+01 0.183024E+35
0.186208E+01 0.184149E+35
0.186637E+01 0.185276E+35
0.187068E+01 0.186403E+35
0.187499E+01 0.187530E+35
0.187931E+01 0.188656E+35
0.188364E+01 0.179459E+35
0.188799E+01 0.180356E+35
0.189234E+01 0.181267E+35
0.189670E+01 0.182193E+35
0.190107E+01 0.183133E+35
0.190546E+01 0.184088E+35
0.190985E+01 0.185061E+35
0.191425E+01 0.186049E+35
0.191866E+01 0.187055E+35
0.192309E+01 0.188076E+35
0.192752E+01 0.189116E+35
0.193196E+01 0.190174E+35
0.193642E+01 0.191248E+35
0.194088E+01 0.192341E+35
0.194536E+01 0.193452E+35
0.194984E+01 0.194581E+35
0.195433E+01 0.195729E+35
0.195884E+01 0.196894E+35
0.196336E+01 0.198078E+35
0.196788E+01 0.199280E+35
0.197242E+01 0.200500E+35
0.197696E+01 0.201737E+35
0.198152E+01 0.202992E+35
0.198609E+01 0.204263E+35
0.199067E+01 0.205552E+35
0.199526E+01 0.206858E+35
0.199986E+01 0.208179E+35
0.200447E+01 0.209516E+35
0.200909E+01 0.210869E+35
0.201372E+01 0.212236E+35
0.201836E+01 0.213618E+35
0.202301E+01 0.215014E+35
0.202768E+01 0.216423E+35
0.203235E+01 0.217847E+35
0.203704E+01 0.219280E+35
0.204173E+01 0.220726E+35
0.204644E+01 0.222184E+35
0.205116E+01 0.223652E+35
0.205589E+01 0.225130E+35
0.206062E+01 0.226617E+35
0.206538E+01 0.228113E+35
0.207014E+01 0.229616E+35
0.207491E+01 0.231128E+35
0.207969E+01 0.232645E+35
0.208449E+01 0.234168E+35
0.208929E+01 0.235694E+35
0.209411E+01 0.237225E+35
0.209893E+01 0.238756E+35
0.210377E+01 0.240289E+35
0.210862E+01 0.241822E+35
0.211348E+01 0.243352E+35
0.211836E+01 0.244879E+35
0.212324E+01 0.246401E+35
0.212813E+01 0.247915E+35
0.213304E+01 0.249423E+35
0.213796E+01 0.250920E+35
0.214289E+01 0.252406E+35
0.214783E+01 0.253880E+35
0.215278E+01 0.255340E+35
0.215774E+01 0.256785E+35
0.216271E+01 0.242097E+35
0.216770E+01 0.243480E+35
0.217270E+01 0.244888E+35
0.217770E+01 0.246323E+35
0.218272E+01 0.247784E+35
0.218776E+01 0.249273E+35
0.219280E+01 0.250787E+35
0.219785E+01 0.252328E+35
0.220292E+01 0.253895E+35
0.220800E+01 0.255487E+35
0.221309E+01 0.257104E+35
0.221819E+01 0.258746E+35
0.222330E+01 0.260412E+35
0.222843E+01 0.262100E+35
0.223357E+01 0.263811E+35
0.223872E+01 0.265543E+35
0.224388E+01 0.267296E+35
0.224905E+01 0.269069E+35
0.225423E+01 0.270862E+35
0.225943E+01 0.272673E+35
0.226464E+01 0.274502E+35
0.226986E+01 0.276350E+35
0.227509E+01 0.278214E+35
0.228034E+01 0.280094E+35
0.228559E+01 0.281991E+35
0.229086E+01 0.283903E+35
0.229614E+01 0.285829E+35
0.230144E+01 0.287769E+35
0.230674E+01 0.289722E+35
0.231206E+01 0.291687E+35
0.231739E+01 0.293662E+35
0.232273E+01 0.295647E+35
0.232809E+01 0.297638E+35
0.233345E+01 0.299636E+35
0.233883E+01 0.301637E+35
0.234422E+01 0.303638E+35
0.234963E+01 0.305639E+35
0.235504E+01 0.307635E+35
0.236047E+01 0.309625E+35
0.236591E+01 0.311605E+35
0.237137E+01 0.313573E+35
0.237684E+01 0.315527E+35
0.238231E+01 0.317464E+35
0.238781E+01 0.319381E+35
0.239331E+01 0.321279E+35
0.239883E+01 0.323155E+35
0.240436E+01 0.325008E+35
0.240990E+01 0.326838E+35
0.241546E+01 0.328646E+35
0.242102E+01 0.330431E+35
0.242661E+01 0.332194E+35
0.243220E+01 0.333939E+35
0.243781E+01 0.335664E+35
0.244343E+01 0.337372E+35
0.244906E+01 0.339065E+35
0.245470E+01 0.340744E+35
0.246036E+01 0.342414E+35
0.246603E+01 0.344074E+35
0.247172E+01 0.345727E+35
0.247742E+01 0.347375E+35
0.248313E+01 0.349020E+35
0.248885E+01 0.350663E+35
0.249459E+01 0.335733E+35
0.250034E+01 0.337853E+35
0.250610E+01 0.339998E+35
0.251188E+01 0.342165E+35
0.251767E+01 0.344356E+35
0.252348E+01 0.346569E+35
0.252929E+01 0.348805E+35
0.253512E+01 0.351060E+35
0.254097E+01 0.353338E+35
0.254683E+01 0.355636E+35
0.255270E+01 0.357953E+35
0.255858E+01 0.360291E+35
0.256448E+01 0.362647E+35
0.257039E+01 0.365022E+35
0.257632E+01 0.367415E+35
0.258226E+01 0.369825E+35
0.258821E+01 0.372251E+35
0.259417E+01 0.374695E+35
0.260015E+01 0.377154E+35
0.260615E+01 0.379626E+35
0.261216E+01 0.382113E+35
0.261818E+01 0.384611E+35
0.262421E+01 0.387120E+35
0.263026E+01 0.389639E+35
0.263633E+01 0.392166E+35
0.264240E+01 0.394698E+35
0.264850E+01 0.397234E+35
0.265460E+01 0.399771E+35
0.266072E+01 0.402307E+35
0.266685E+01 0.404839E+35
0.267300E+01 0.407364E+35
0.267916E+01 0.409878E+35
0.268534E+01 0.412377E+35
0.269153E+01 0.414860E+35
0.269773E+01 0.417322E+35
0.270395E+01 0.419761E+35
0.271019E+01 0.422172E+35
0.271643E+01 0.424554E+35
0.272270E+01 0.426905E+35
0.272897E+01 0.429224E+35
0.273526E+01 0.431511E+35
0.274157E+01 0.433764E+35
0.274789E+01 0.435988E+35
0.275422E+01 0.438180E+35
0.276057E+01 0.440346E+35
0.276694E+01 0.442488E+35
0.277332E+01 0.444610E+35
0.277971E+01 0.446716E+35
0.278612E+01 0.448809E+35
0.279254E+01 0.450893E+35
0.279898E+01 0.452974E+35
0.280543E+01 0.455054E+35
0.281190E+01 0.457138E+35
0.281838E+01 0.459227E+35
0.282487E+01 0.461326E+35
0.283139E+01 0.463436E+35
0.283791E+01 0.465559E+35
0.284446E+01 0.467697E+35
0.285101E+01 0.469850E+35
0.285759E+01 0.472019E+35
0.286417E+01 0.474205E+35
0.287078E+01 0.476407E+35
0.287739E+01 0.478625E+35
0.288403E+01 0.480860E+35
0.289067E+01 0.483112E+35
0.289734E+01 0.475425E+35
0.290402E+01 0.478709E+35
0.291071E+01 0.482016E+35
0.291742E+01 0.485345E+35
0.292415E+01 0.488693E+35
0.293089E+01 0.492056E+35
0.293764E+01 0.495432E+35
0.294442E+01 0.498812E+35
0.295120E+01 0.502195E+35
0.295801E+01 0.505575E+35
0.296483E+01 0.508945E+35
0.297166E+01 0.512298E+35
0.297851E+01 0.515630E+35
0.298538E+01 0.518933E+35
0.299226E+01 0.522202E+35
0.299916E+01 0.525431E+35
0.300607E+01 0.528616E+35
0.301300E+01 0.531753E+35
0.301995E+01 0.534840E+35
0.302691E+01 0.537877E+35
0.303389E+01 0.540862E+35
0.304088E+01 0.543797E+35
0.304789E+01 0.546685E+35
0.305492E+01 0.549527E+35
0.306196E+01 0.552331E+35
0.306902E+01 0.555096E+35
0.307609E+01 0.557830E+35
0.308318E+01 0.560537E+35
0.309029E+01 0.563222E+35
0.309741E+01 0.565888E+35
0.310455E+01 0.568541E+35
0.311171E+01 0.571184E+35
0.311888E+01 0.573821E+35
0.312607E+01 0.576455E+35
0.313328E+01 0.579089E+35
0.314050E+01 0.581726E+35
0.314774E+01 0.584368E+35
0.315500E+01 0.587018E+35
0.316227E+01 0.589676E+35
0.316956E+01 0.592346E+35
0.317687E+01 0.595028E+35
0.318419E+01 0.597724E+35
0.319153E+01 0.600436E+35
0.319889E+01 0.603165E+35
0.320626E+01 0.605912E+35
0.321366E+01 0.608678E+35
0.322106E+01 0.611463E+35
0.322849E+01 0.614270E+35
0.323593E+01 0.617098E+35
0.324339E+01 0.619946E+35
0.325087E+01 0.622816E+35
0.325836E+01 0.625708E+35
0.326587E+01 0.628620E+35
0.327340E+01 0.631554E+35
0.328095E+01 0.634509E+35
0.328851E+01 0.637484E+35
0.329609E+01 0.640480E+35
0.330369E+01 0.643496E+35
0.331131E+01 0.646533E+35
0.331894E+01 0.649590E+35
0.332659E+01 0.652666E+35
0.333426E+01 0.655763E+35
0.334195E+01 0.662573E+35
0.334965E+01 0.666681E+35
0.335737E+01 0.670755E+35
0.336511E+01 0.674791E+35
0.337287E+01 0.678785E+35
0.338064E+01 0.682733E+35
0.338844E+01 0.686631E+35
0.339625E+01 0.690475E+35
0.340408E+01 0.694261E+35
0.341192E+01 0.697987E+35
0.341979E+01 0.701652E+35
0.342767E+01 0.705253E+35
0.343557E+01 0.708794E+35
0.344349E+01 0.712275E+35
0.345143E+01 0.715700E+35
0.345939E+01 0.719075E+35
0.346736E+01 0.722406E+35
0.347536E+01 0.725698E+35
0.348337E+01 0.728960E+35
0.349140E+01 0.732201E+35
0.349945E+01 0.735427E+35
0.350751E+01 0.738647E+35
0.351560E+01 0.741868E+35
0.352370E+01 0.745097E+35
0.353183E+01 0.748342E+35
0.353997E+01 0.751607E+35
0.354813E+01 0.754898E+35
0.355631E+01 0.758217E+35
0.356451E+01 0.761567E+35
0.357272E+01 0.764950E+35
0.358096E+01 0.768365E+35
0.358921E+01 0.771813E+35
0.359749E+01 0.775295E+35
0.360578E+01 0.778808E+35
0.361409E+01 0.782353E+35
0.362242E+01 0.785928E+35
0.363078E+01 0.789533E+35
0.363915E+01 0.793168E+35
0.364753E+01 0.796830E+35
0.365594E+01 0.800519E+35
0.366437E+01 0.804237E+35
0.367282E+01 0.807981E+35
0.368128E+01 0.811750E+35
0.368977E+01 0.815545E+35
0.369828E+01 0.819365E+35
0.370680E+01 0.823209E+35
0.371535E+01 0.827078E+35
0.372391E+01 0.830971E+35
0.373250E+01 0.834887E+35
0.374110E+01 0.838827E+35
0.374973E+01 0.842791E+35
0.375837E+01 0.846777E+35
0.376703E+01 0.850787E+35
0.377572E+01 0.854819E+35
0.378442E+01 0.858874E+35
0.379314E+01 0.862952E+35
0.380189E+01 0.867053E+35
0.381065E+01 0.871176E+35
0.381944E+01 0.875322E+35
0.382824E+01 0.879490E+35
0.383707E+01 0.883680E+35
0.384591E+01 0.887893E+35
0.385478E+01 0.907111E+35
0.386366E+01 0.910921E+35
0.387257E+01 0.914710E+35
0.388150E+01 0.918493E+35
0.389045E+01 0.922287E+35
0.389941E+01 0.926105E+35
0.390840E+01 0.929956E+35
0.391741E+01 0.933848E+35
0.392644E+01 0.937787E+35
0.393550E+01 0.941775E+35
0.394457E+01 0.945812E+35
0.395366E+01 0.949897E+35
0.396278E+01 0.954029E+35
0.397191E+01 0.958207E+35
0.398107E+01 0.962429E+35
0.399024E+01 0.966691E+35
0.399944E+01 0.970993E+35
0.400866E+01 0.975333E+35
0.401790E+01 0.979710E+35
0.402717E+01 0.984121E+35
0.403645E+01 0.988566E+35
0.404575E+01 0.993045E+35
0.405508E+01 0.997555E+35
0.406443E+01 0.100209E+36
0.407380E+01 0.100667E+36
0.408319E+01 0.101127E+36
0.409260E+01 0.101590E+36
0.410204E+01 0.102056E+36
0.411149E+01 0.102525E+36
0.412097E+01 0.102997E+36
0.413047E+01 0.103472E+36
0.413999E+01 0.103949E+36
0.414954E+01 0.104430E+36
0.415910E+01 0.104913E+36
0.416869E+01 0.105398E+36
0.417830E+01 0.105887E+36
0.418793E+01 0.106379E+36
0.419758E+01 0.106873E+36
0.420726E+01 0.107370E+36
0.421696E+01 0.107869E+36
0.422668E+01 0.108372E+36
0.423642E+01 0.108877E+36
0.424619E+01 0.109385E+36
0.425598E+01 0.109895E+36
0.426579E+01 0.110409E+36
0.427562E+01 0.110925E+36
0.428548E+01 0.111444E+36
0.429536E+01 0.111965E+36
0.430526E+01 0.112489E+36
0.431519E+01 0.113015E+36
0.432513E+01 0.113544E+36
0.433510E+01 0.114076E+36
0.434510E+01 0.114610E+36
0.435511E+01 0.115147E+36
0.436515E+01 0.115686E+36
0.437522E+01 0.116227E+36
0.438530E+01 0.116771E+36
0.439541E+01 0.117318E+36
0.440554E+01 0.117867E+36
0.441570E+01 0.118418E+36
0.442588E+01 0.118972E+36
0.443608E+01 0.119529E+36
0.444631E+01 0.121147E+36
0.445656E+01 0.121667E+36
0.446683E+01 0.122192E+36
0.447713E+01 0.122722E+36
0.448745E+01 0.123257E+36
0.449779E+01 0.123796E+36
0.450816E+01 0.124341E+36
0.451855E+01 0.124889E+36
0.452897E+01 0.125442E+36
0.453941E+01 0.125999E+36
0.454988E+01 0.126560E+36
0.456036E+01 0.127125E+36
0.457088E+01 0.127694E+36
0.458141E+01 0.128266E+36
0.459198E+01 0.128842E+36
0.460256E+01 0.129422E+36
0.461317E+01 0.130005E+36
0.462381E+01 0.130592E+36
0.463446E+01 0.131183E+36
0.464515E+01 0.131777E+36
0.465586E+01 0.132374E+36
0.466659E+01 0.132975E+36
0.467735E+01 0.133579E+36
0.468813E+01 0.134187E+36
0.469894E+01 0.134798E+36
0.470977E+01 0.135412E+36
0.472063E+01 0.136029E+36
0.473151E+01 0.136650E+36
0.474241E+01 0.137274E+36
0.475335E+01 0.137902E+36
0.476430E+01 0.138532E+36
0.477529E+01 0.139166E+36
0.478630E+01 0.139802E+36
0.479733E+01 0.140442E+36
0.480839E+01 0.141085E+36
0.481947E+01 0.141731E+36
0.483058E+01 0.142380E+36
0.484172E+01 0.143032E+36
0.485288E+01 0.143687E+36
0.486407E+01 0.144345E+36
0.487528E+01 0.145006E+36
0.488652E+01 0.145670E+36
0.489778E+01 0.146337E+36
0.490907E+01 0.147006E+36
0.492039E+01 0.147679E+36
0.493173E+01 0.148355E+36
0.494310E+01 0.149033E+36
0.495450E+01 0.149714E+36
0.496592E+01 0.150398E+36
0.497737E+01 0.151085E+36
0.498884E+01 0.151775E+36
0.500034E+01 0.152467E+36
0.501187E+01 0.153163E+36
0.502342E+01 0.153861E+36
0.503500E+01 0.154563E+36
0.504661E+01 0.155267E+36
0.505824E+01 0.155974E+36
0.506990E+01 0.156684E+36
0.508159E+01 0.157397E+36
0.509330E+01 0.158114E+36
0.510504E+01 0.158833E+36
0.511681E+01 0.159556E+36
0.512861E+01 0.160281E+36
0.514043E+01 0.161755E+36
0.515228E+01 0.162465E+36
0.516416E+01 0.163179E+36
0.517606E+01 0.163898E+36
0.518800E+01 0.164620E+36
0.519995E+01 0.165346E+36
0.521194E+01 0.166076E+36
0.522396E+01 0.166809E+36
0.523600E+01 0.167546E+36
0.524807E+01 0.168287E+36
0.526017E+01 0.169032E+36
0.527229E+01 0.169780E+36
0.528445E+01 0.170531E+36
0.529663E+01 0.171286E+36
0.530884E+01 0.172045E+36
0.532108E+01 0.172807E+36
0.533334E+01 0.173572E+36
0.534564E+01 0.174341E+36
0.535796E+01 0.175113E+36
0.537031E+01 0.175889E+36
0.538269E+01 0.176668E+36
0.539510E+01 0.177450E+36
0.540754E+01 0.178235E+36
0.542000E+01 0.179023E+36
0.543250E+01 0.179815E+36
0.544502E+01 0.180609E+36
0.545757E+01 0.181407E+36
0.547015E+01 0.182208E+36
0.548276E+01 0.183012E+36
0.549540E+01 0.183819E+36
0.550807E+01 0.184630E+36
0.552077E+01 0.185443E+36
0.553350E+01 0.186260E+36
0.554625E+01 0.187080E+36
0.555904E+01 0.187903E+36
0.557185E+01 0.188729E+36
0.558470E+01 0.189559E+36
0.559757E+01 0.190393E+36
0.561047E+01 0.191230E+36
0.562341E+01 0.192070E+36
0.563637E+01 0.192914E+36
0.564936E+01 0.193762E+36
0.566239E+01 0.194613E+36
0.567544E+01 0.195467E+36
0.568852E+01 0.196325E+36
0.570164E+01 0.197187E+36
0.571478E+01 0.198052E+36
0.572796E+01 0.198920E+36
0.574116E+01 0.199792E+36
0.575439E+01 0.200667E+36
0.576766E+01 0.201546E+36
0.578096E+01 0.202428E+36
0.579428E+01 0.203313E+36
0.580764E+01 0.204202E+36
0.582103E+01 0.205094E+36
0.583445E+01 0.205989E+36
0.584790E+01 0.206887E+36
0.586138E+01 0.207789E+36
0.587489E+01 0.208693E+36
0.588843E+01 0.209602E+36
0.590201E+01 0.210513E+36
0.591561E+01 0.212100E+36
0.592925E+01 0.213000E+36
0.594292E+01 0.213903E+36
0.595662E+01 0.214811E+36
0.597035E+01 0.215722E+36
0.598411E+01 0.216637E+36
0.599791E+01 0.217555E+36
0.601173E+01 0.218477E+36
0.602559E+01 0.219402E+36
0.603948E+01 0.220331E+36
0.605340E+01 0.221263E+36
0.606736E+01 0.222199E+36
0.608135E+01 0.223138E+36
0.609536E+01 0.224081E+36
0.610942E+01 0.225027E+36
0.612350E+01 0.225977E+36
0.613762E+01 0.226931E+36
0.615176E+01 0.227888E+36
0.616595E+01 0.228849E+36
0.618016E+01 0.229813E+36
0.619441E+01 0.230781E+36
0.620869E+01 0.231753E+36
0.622300E+01 0.232728E+36
0.623734E+01 0.233707E+36
0.625172E+01 0.234690E+36
0.626613E+01 0.235676E+36
0.628058E+01 0.236666E+36
0.629506E+01 0.237659E+36
0.630957E+01 0.238656E+36
0.632411E+01 0.239656E+36
0.633869E+01 0.240660E+36
0.635330E+01 0.241667E+36
0.636795E+01 0.242678E+36
0.638263E+01 0.243692E+36
0.639734E+01 0.244709E+36
0.641209E+01 0.245730E+36
0.642687E+01 0.246754E+36
0.644169E+01 0.247782E+36
0.645654E+01 0.248814E+36
0.647142E+01 0.249848E+36
0.648634E+01 0.250887E+36
0.650129E+01 0.251929E+36
0.651628E+01 0.252974E+36
0.653130E+01 0.254023E+36
0.654636E+01 0.255076E+36
0.656145E+01 0.256133E+36
0.657657E+01 0.257193E+36
0.659173E+01 0.258257E+36
0.660693E+01 0.259325E+36
0.662216E+01 0.260396E+36
0.663743E+01 0.261471E+36
0.665273E+01 0.262550E+36
0.666806E+01 0.263633E+36
0.668343E+01 0.264719E+36
0.669884E+01 0.265808E+36
0.671428E+01 0.266902E+36
0.672976E+01 0.267998E+36
0.674528E+01 0.269099E+36
0.676082E+01 0.270202E+36
0.677641E+01 0.271310E+36
0.679203E+01 0.272420E+36
0.680769E+01 0.273534E+36
0.682338E+01 0.274652E+36
0.683911E+01 0.275773E+36
0.685488E+01 0.276897E+36
0.687068E+01 0.278025E+36
0.688652E+01 0.279633E+36
0.690239E+01 0.280757E+36
0.691830E+01 0.281884E+36
0.693425E+01 0.283016E+36
0.695024E+01 0.284150E+36
0.696626E+01 0.285289E+36
0.698232E+01 0.286431E+36
0.699841E+01 0.287576E+36
0.701455E+01 0.288725E+36
0.703072E+01 0.289877E+36
0.704693E+01 0.291033E+36
0.706317E+01 0.292192E+36
0.707945E+01 0.293355E+36
0.709577E+01 0.294521E+36
0.711213E+01 0.295691E+36
0.712853E+01 0.296864E+36
0.714496E+01 0.298040E+36
0.716143E+01 0.299220E+36
0.717794E+01 0.300404E+36
0.719448E+01 0.301591E+36
0.721107E+01 0.302782E+36
0.722769E+01 0.303976E+36
0.724435E+01 0.305173E+36
0.726105E+01 0.306374E+36
0.727779E+01 0.307578E+36
0.729457E+01 0.308786E+36
0.731139E+01 0.309997E+36
0.732824E+01 0.311212E+36
0.734513E+01 0.312430E+36
0.736207E+01 0.313651E+36
0.737904E+01 0.314875E+36
0.739605E+01 0.316103E+36
0.741310E+01 0.317334E+36
0.743019E+01 0.318568E+36
0.744731E+01 0.319805E+36
0.746448E+01 0.321045E+36
0.748169E+01 0.322288E+36
